"JUDET","CATEGORIE_NATIONALA","CATEGORIA_COMUNITARA","MARCA","DESCRIERE_COMERCIALA","TOTAL"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E250D","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E280CDI 4MATIC","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E300 TURBODIESEL","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E320CDI","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E350 CDI 4MATIC","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E350CDI","21"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E350CDI 4MATIC","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E500","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E60 AMG","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","G 270 CDI","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","GL 63 AMG","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","GLK 220 CDI","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","GLK 220 CDI 4MATIC","441"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","GLK 250 BLUETEC 4MATIC","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","GLK 250 CDI 4MATIC","15"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","GLK 280 4MATIC","22"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","GLK 320 CDI 4MATIC","103"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","GLK 350 CDI 4MATIC","8"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","GLK 350 4MATIC","16"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","GLK220CDI 4MATIC","16"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","L 63 AMG","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","ML 250 BLUETEC 4MATIC","62"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","ML 250 BLUTEC 4MATIC","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","ML 350 CDI 4MATIC","4"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","ML 350 4MATIC","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","ML 63 AMG","4"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","ML320","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","R 280 CDI 4MATIC","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","R 320 CDI 4MATIC","7"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","R 350 BLUETEC 4MATIC","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","R 350 CDI 4MATIC","9"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","R 350 4MATIC","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","S 250 CDI","4"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","S 300 D","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","S 300 TURBODIESEL","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","S 320 CDI","23"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","S 320 CDI 4MATIC","11"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","S 320 L","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","S 350","10"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","S 350 BLUETEC","15"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","S 350 BLUETEC 4MATIC","59"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","S 350 CDI","11"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","S 350 CDI 4 MATIC","6"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","S 350 CDI 4MATIC","7"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","S 350 4MATIC","6"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","S 400 BLUEHYBRID","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","S 400 CDI","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","S 400 HYBRID","14"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","S 450","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","S 450 CDI","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","S 450 4MATIC","6"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","S 500","7"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","S 500 4MATIC","37"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","S 550","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","S 550 4MATIC","6"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","S 600","5"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","S 600 PULLMAN","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","S 63 AMG","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","SL 280","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","SL 300","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","SL 350","7"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","SL 500","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","SL 55 AMG","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","SL 550","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","SL 63 AMG","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","SLK 200","14"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","SLK 200 KOMPRESOR","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","SLK 200 KOMPRESSOR","7"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","SLK 230 KOMPRESSOR","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","SLK 250","7"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","SLK 250 CDI","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","SLK 280","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","SLK 350","7"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","SLR ROADSTER","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","SLS AMG","7"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","SPRIBTER 313 CDI","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","SPRINTER","5"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","SPRINTER 208 CDI","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","SPRINTER 208D","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","SPRINTER 208D3550","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","SPRINTER 211CDI","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","SPRINTER 212D","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","SPRINTER 213CDI","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","SPRINTER 308D","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","SPRINTER 308D4025","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","SPRINTER 311 CDI","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","SPRINTER 311CDI","15"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","SPRINTER 313 CDI","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","SPRINTER 313CDI","24"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","SPRINTER 315 CDI","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","SPRINTER 315CDI","13"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","SPRINTER 316 CDI","4"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","SPRINTER 316CDI","13"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","SPRINTER 318 CDI","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","SPRINTER 318CDI","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","SPRINTER 319 CDI","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","SPRINTER 319CDI","4"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","SPRINTER 416 CDI","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","SPRINTER 416CDI","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","SPRINTER 418CDI","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","SPRINTERN 413CDI","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","S320","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","S320CDI","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","S320L","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","S350","18"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","S350 BLUETEC","4"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","S400 BLUE HYBRID","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","S400 HYBRID","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","S430","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","S500","4"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","S500 4 MATIC","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","S500 4MATIC","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","S550 4MATIC","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","S600","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","V 220 CDI","11"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","V 230 TD","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","VANEO","5"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","VANEO 1.6","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","VIANO","77"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","VIANO CDI 2.0","4"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","VIANO CDI 2.2","18"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","VIANO CDI 2.2 4MATIC","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","VIANO CDI 3.0","9"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","VIANO CDI2.2","6"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","VIANO 2.0 CDI","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","VIANO 2.2 CDI","9"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","VIANO 2.2 CDI 4MATIC","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","VIANO 2.2CDI","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","VIANO 3.0 CDI","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","VIANO 3.0CDI","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","VIANO 3.2","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","VIANO 4MATIC","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","VITO","47"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","VITO 108 CDI","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","VITO 108CDI","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","VITO 108D","5"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","VITO 109 CDI","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","VITO 109CDI","5"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","VITO 110 CDI","5"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","VITO 110CDI","6"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","VITO 110D","4"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","VITO 111 CDI","44"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","VITO 111 CDI 4X4","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","VITO 111CDI","14"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","VITO 112 CDI","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","VITO 112CDI","8"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","VITO 113","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","VITO 113 CDI","25"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","VITO 113 KB/L","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","VITO 113CDI","7"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","VITO 115 CDI","16"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","VITO 115 CDI 4X4","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","VITO 115CDI","12"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","VITO 115DCI","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","VITO 116 CDI","45"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","VITO 116 CDI 4X4","4"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","VITO 116CDI","5"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","VITO 120CDI","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","VITO 230 TD","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","V220CDI","4"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","V230","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","130","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","170 V","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","190","4"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","190 D","4"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","190 E","5"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","190 E 2.3","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","190 SL","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","190 SL ROADSTER","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","190D","4"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","190E","9"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","190E 1.8","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","190E 2.6","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","200","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","200 D","8"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","200 E","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","200CE","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","200D","9"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","200E","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","200TD","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","220 E","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","220 S","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","220E","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","230","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","230 E","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","230CE","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","230E","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","230.4","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","240D","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","250","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","250 D","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","250 SL","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","250D","5"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","250TD","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","260 SE","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","280 SE","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","280C","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","280S","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","290GD","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","300","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","300 D","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","300 D COUPE","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","300 SEL","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","300 TE","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","300CE","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","300D","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","300E","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","300E-24","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","300SE","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","300TD","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","350 SL","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","380SL","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","4MATIC","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","450 SE","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","450 SEL (6.9)","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","450 SL","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","450 SLC","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","","32"
"BUCURESTI","AUTOTURISM","M1","MERCURY","","32"
"BUCURESTI","AUTOTURISM","M1","MERCURY (FORD)","","2"
"BUCURESTI","AUTOTURISM","M1","MERKUR","","2"
"BUCURESTI","AUTOTURISM","M1","MG","GT","2"
"BUCURESTI","AUTOTURISM","M1","MG","MGF","1"
"BUCURESTI","AUTOTURISM","M1","MG","ROVER","1"
"BUCURESTI","AUTOTURISM","M1","MG","TF","3"
"BUCURESTI","AUTOTURISM","M1","MG","TF 135","1"
"BUCURESTI","AUTOTURISM","M1","MG","TF160","1"
"BUCURESTI","AUTOTURISM","M1","MG","ZR","3"
"BUCURESTI","AUTOTURISM","M1","MG","ZR 160","1"
"BUCURESTI","AUTOTURISM","M1","MG","ZR160","2"
"BUCURESTI","AUTOTURISM","M1","MG","ZT","2"
"BUCURESTI","AUTOTURISM","M1","MG","ZT-T","1"
"BUCURESTI","AUTOTURISM","M1","MG","","36"
"BUCURESTI","AUTOTURISM","M1","MICRO COMPACT CAR","","55"
"BUCURESTI","AUTOTURISM","M1","MINI","COOPER","168"
"BUCURESTI","AUTOTURISM","M1","MINI","COOPER CABRIO","3"
"BUCURESTI","AUTOTURISM","M1","MINI","COOPER CLUBMAN","8"
"BUCURESTI","AUTOTURISM","M1","MINI","COOPER COUNTRYMAN","6"
"BUCURESTI","AUTOTURISM","M1","MINI","COOPER D","18"
"BUCURESTI","AUTOTURISM","M1","MINI","COOPER D CABRIO","3"
"BUCURESTI","AUTOTURISM","M1","MINI","COOPER D CLUBMAN","1"
"BUCURESTI","AUTOTURISM","M1","MINI","COOPER D COUNTRYMAN","3"
"BUCURESTI","AUTOTURISM","M1","MINI","COOPER D COUNTRYMAN ALL4","25"
"BUCURESTI","AUTOTURISM","M1","MINI","COOPER S","113"
"BUCURESTI","AUTOTURISM","M1","MINI","COOPER S CABRIO","8"
"BUCURESTI","AUTOTURISM","M1","MINI","COOPER S CLUBMAN","5"
"BUCURESTI","AUTOTURISM","M1","MINI","COOPER S COUNTRYMAN","2"
"BUCURESTI","AUTOTURISM","M1","MINI","COOPER S COUNTRYMAN ALL4","42"
"BUCURESTI","AUTOTURISM","M1","MINI","COOPER S COUPE","3"
"BUCURESTI","AUTOTURISM","M1","MINI","COOPER S ROADSTER","2"
"BUCURESTI","AUTOTURISM","M1","MINI","COOPER SD","2"
"BUCURESTI","AUTOTURISM","M1","MINI","COOPER SD CABRIO","1"
"BUCURESTI","AUTOTURISM","M1","MINI","COOPER SD CLUBMAN","1"
"BUCURESTI","AUTOTURISM","M1","MINI","COOPER SD COUNTRYMAN ALL4","16"
"BUCURESTI","AUTOTURISM","M1","MINI","COOPER SD COUPE","2"
"BUCURESTI","AUTOTURISM","M1","MINI","JOHN COOPER WORKS","3"
"BUCURESTI","AUTOTURISM","M1","MINI","MINI","111"
"BUCURESTI","AUTOTURISM","M1","MINI","MINI COOPER","198"
"BUCURESTI","AUTOTURISM","M1","MINI","MINI COOPER COUNTRYMAN ALL4","3"
"BUCURESTI","AUTOTURISM","M1","MINI","MINI COOPER D","5"
"BUCURESTI","AUTOTURISM","M1","MINI","MINI COOPER S","78"
"BUCURESTI","AUTOTURISM","M1","MINI","MINI ONE","144"
"BUCURESTI","AUTOTURISM","M1","MINI","MINI ONE D","7"
"BUCURESTI","AUTOTURISM","M1","MINI","ONE","108"
"BUCURESTI","AUTOTURISM","M1","MINI","ONE CLUBMAN","1"
"BUCURESTI","AUTOTURISM","M1","MINI","ONE COUNTRYMAN","10"
"BUCURESTI","AUTOTURISM","M1","MINI","ONE D","4"
"BUCURESTI","AUTOTURISM","M1","MINI","ONE D COUNTRYMAN","1"
"BUCURESTI","AUTOTURISM","M1","MINI","ONE 1.6I","2"
"BUCURESTI","AUTOTURISM","M1","MINI","","205"
"BUCURESTI","AUTOTURISM","M1","MITSUBISHI","ASX","524"
"BUCURESTI","AUTOTURISM","M1","MITSUBISHI","CARISMA","21"
"BUCURESTI","AUTOTURISM","M1","MITSUBISHI","CARISMA EVO V","1"
"BUCURESTI","AUTOTURISM","M1","MITSUBISHI","CHALLENGER","1"
"BUCURESTI","AUTOTURISM","M1","MITSUBISHI","COLT","1132"
"BUCURESTI","AUTOTURISM","M1","MITSUBISHI","ECLIPSE","5"
"BUCURESTI","AUTOTURISM","M1","MITSUBISHI","EVO VII","1"
"BUCURESTI","AUTOTURISM","M1","MITSUBISHI","EVOLUTION IX","1"
"BUCURESTI","AUTOTURISM","M1","MITSUBISHI","GALANT","6"
"BUCURESTI","AUTOTURISM","M1","MITSUBISHI","GRANDIS","28"
"BUCURESTI","AUTOTURISM","M1","MITSUBISHI","I-MIEV","4"
"BUCURESTI","AUTOTURISM","M1","MITSUBISHI","L 300","1"
"BUCURESTI","AUTOTURISM","M1","MITSUBISHI","LANCER","1470"
"BUCURESTI","AUTOTURISM","M1","MITSUBISHI","LANCER EVO IX","7"
"BUCURESTI","AUTOTURISM","M1","MITSUBISHI","LANCER EVO V","1"
"BUCURESTI","AUTOTURISM","M1","MITSUBISHI","LANCER EVO VIII","1"
"BUCURESTI","AUTOTURISM","M1","MITSUBISHI","LANCER EVO X","1"
"BUCURESTI","AUTOTURISM","M1","MITSUBISHI","LANCER EVOLUTION","70"
"BUCURESTI","AUTOTURISM","M1","MITSUBISHI","LANCER EVOLUTION IX","3"
"BUCURESTI","AUTOTURISM","M1","MITSUBISHI","LANCER EVOLUTION VI","2"
"BUCURESTI","AUTOTURISM","M1","MITSUBISHI","LANCER EVOLUTION VIII","5"
"BUCURESTI","AUTOTURISM","M1","MITSUBISHI","LANCER WAGON","1"
"BUCURESTI","AUTOTURISM","M1","MITSUBISHI","L300 4WD","1"
"BUCURESTI","AUTOTURISM","M1","MITSUBISHI","OUTLANDER","1594"
"BUCURESTI","AUTOTURISM","M1","MITSUBISHI","PAJERO","349"
"BUCURESTI","AUTOTURISM","M1","MITSUBISHI","PAJERO PININ","1"
"BUCURESTI","AUTOTURISM","M1","MITSUBISHI","PAJERO SPORT","9"
"BUCURESTI","AUTOTURISM","M1","MITSUBISHI","SHOGUN PININ","1"
"BUCURESTI","AUTOTURISM","M1","MITSUBISHI","SPAC RUNNER","1"
"BUCURESTI","AUTOTURISM","M1","MITSUBISHI","SPACE GEAR","2"
"BUCURESTI","AUTOTURISM","M1","MITSUBISHI","SPACE RUNNER","3"
"BUCURESTI","AUTOTURISM","M1","MITSUBISHI","SPACE STAR","14"
"BUCURESTI","AUTOTURISM","M1","MITSUBISHI","SPACE STAR D-ID","1"
"BUCURESTI","AUTOTURISM","M1","MITSUBISHI","SPACE STAR 1.3I","2"
"BUCURESTI","AUTOTURISM","M1","MITSUBISHI","SPACE WAGON","1"
"BUCURESTI","AUTOTURISM","M1","MITSUBISHI","SPACESTAR","2"
"BUCURESTI","AUTOTURISM","M1","MITSUBISHI","","1969"
"BUCURESTI","AUTOTURISM","M1","MORGAN","AERO SUPERSPORT","2"
"BUCURESTI","AUTOTURISM","M1","MORGAN","PLUS 4","1"
"BUCURESTI","AUTOTURISM","M1","MORGAN","1600","1"
"BUCURESTI","AUTOTURISM","M1","MORGAN","3000","1"
"BUCURESTI","AUTOTURISM","M1","MORGAN","4 2000","1"
"BUCURESTI","AUTOTURISM","M1","MORGAN","4/4 2000","2"
"BUCURESTI","AUTOTURISM","M1","MORGAN","4/4 3000","1"
"BUCURESTI","AUTOTURISM","M1","MORGAN","","5"
"BUCURESTI","AUTOTURISM","M1","MORRIS","","4"
"BUCURESTI","AUTOTURISM","M1","MOSKVICH","","632"
"BUCURESTI","AUTOTURISM","M1","MURAT","","2"
"BUCURESTI","AUTOTURISM","M1","MURAT TURCIA","","2"
"BUCURESTI","AUTOTURISM","M1","NISA","","2"
"BUCURESTI","AUTOTURISM","M1","NISSAN","ALMERA","90"
"BUCURESTI","AUTOTURISM","M1","NISSAN","ALMERA TINO","6"
"BUCURESTI","AUTOTURISM","M1","NISSAN","ALTIMA","1"
"BUCURESTI","AUTOTURISM","M1","NISSAN","BLUEBIRD","1"
"BUCURESTI","AUTOTURISM","M1","NISSAN","GT-R","8"
"BUCURESTI","AUTOTURISM","M1","NISSAN","JUKE","623"
"BUCURESTI","AUTOTURISM","M1","NISSAN","MICRA","661"
"BUCURESTI","AUTOTURISM","M1","NISSAN","MURANO","136"
"BUCURESTI","AUTOTURISM","M1","NISSAN","NISSAN GT-R","2"
