"VALUE_NAME","RAR_CATEGORY","VEHICLE_COMM_CATEG","VEHICLE_BRAND","COMMERCIAL_DESCRIPTION","COUNT(*)"
"ALBA","AUTOTURISM","M1","BMW","530XD","6"
"ALBA","AUTOTURISM","M1","BMW","530XI","1"
"ALBA","AUTOTURISM","M1","BMW","535 D","2"
"ALBA","AUTOTURISM","M1","BMW","535D","1"
"ALBA","AUTOTURISM","M1","BMW","535I","1"
"ALBA","AUTOTURISM","M1","BMW","535I GRAN TURISMO","1"
"ALBA","AUTOTURISM","M1","BMW","724","1"
"ALBA","AUTOTURISM","M1","BMW","724 TD","1"
"ALBA","AUTOTURISM","M1","BMW","725","2"
"ALBA","AUTOTURISM","M1","BMW","725 TDS","2"
"ALBA","AUTOTURISM","M1","BMW","728I","1"
"ALBA","AUTOTURISM","M1","BMW","730","1"
"ALBA","AUTOTURISM","M1","BMW","730 D","6"
"ALBA","AUTOTURISM","M1","BMW","730 LD","2"
"ALBA","AUTOTURISM","M1","BMW","730D","18"
"ALBA","AUTOTURISM","M1","BMW","730DA","3"
"ALBA","AUTOTURISM","M1","BMW","730IA","1"
"ALBA","AUTOTURISM","M1","BMW","730LD","1"
"ALBA","AUTOTURISM","M1","BMW","740 D X DRIVE","2"
"ALBA","AUTOTURISM","M1","BMW","740D","5"
"ALBA","AUTOTURISM","M1","BMW","740D XDRIVE","1"
"ALBA","AUTOTURISM","M1","BMW","745D","1"
"ALBA","AUTOTURISM","M1","BMW","750 LI XDRIVE","1"
"ALBA","AUTOTURISM","M1","BMW","750D XDRIVE","2"
"ALBA","AUTOTURISM","M1","BMW","750I","1"
"ALBA","AUTOTURISM","M1","BMW","750LD XDRIVE","1"
"ALBA","AUTOTURISM","M1","BMW","750LI","1"
"ALBA","AUTOTURISM","M1","BMW","760 LI","1"
"ALBA","AUTOTURISM","M1","BMW","M5","1"
"ALBA","AUTOTURISM","M1","BMW","X DRIVE 23D","1"
"ALBA","AUTOTURISM","M1","BMW","X1","4"
"ALBA","AUTOTURISM","M1","BMW","X1 SDRIVE 18D","1"
"ALBA","AUTOTURISM","M1","BMW","X1 SDRIVE 20D","2"
"ALBA","AUTOTURISM","M1","BMW","X1 XDRIVE 18D","2"
"ALBA","AUTOTURISM","M1","BMW","X1 XDRIVE 20D","5"
"ALBA","AUTOTURISM","M1","BMW","X1 XDRIVE18D","1"
"ALBA","AUTOTURISM","M1","BMW","X1 XDRIVE20D","3"
"ALBA","AUTOTURISM","M1","BMW","X1 XDRIVE25I","1"
"ALBA","AUTOTURISM","M1","BMW","X3","1"
"ALBA","AUTOTURISM","M1","BMW","X3 XDRIVE 20D","1"
"ALBA","AUTOTURISM","M1","BMW","X3 XDRIVE20D","11"
"ALBA","AUTOTURISM","M1","BMW","XDRIVE20D","1"
"ALBA","AUTOTURISM","M1","BMW","Z3","1"
"ALBA","AUTOTURISM","M1","BMW","Z4","1"
"ALBA","AUTOTURISM","M1","BMW","","376"
"ALBA","AUTOTURISM","M1","BUICK","","2"
"ALBA","AUTOTURISM","M1","CHEVROLET","AVEO","170"
"ALBA","AUTOTURISM","M1","CHEVROLET","CAPTIVA","5"
"ALBA","AUTOTURISM","M1","CHEVROLET","CHEVROLET CRUZE","1"
"ALBA","AUTOTURISM","M1","CHEVROLET","CRUZE","13"
"ALBA","AUTOTURISM","M1","CHEVROLET","EPICA","2"
"ALBA","AUTOTURISM","M1","CHEVROLET","KALOS","7"
"ALBA","AUTOTURISM","M1","CHEVROLET","LACETTI","13"
"ALBA","AUTOTURISM","M1","CHEVROLET","MATIZ","3"
"ALBA","AUTOTURISM","M1","CHEVROLET","ORLANDO","3"
"ALBA","AUTOTURISM","M1","CHEVROLET","SPARK","54"
"ALBA","AUTOTURISM","M1","CHEVROLET","TACUMA","1"
"ALBA","AUTOTURISM","M1","CHEVROLET","","42"
"ALBA","AUTOTURISM","M1","CHRYSLER","300C","2"
"ALBA","AUTOTURISM","M1","CHRYSLER","300C SRT8","1"
"ALBA","AUTOTURISM","M1","CHRYSLER","CROSSFIRE","1"
"ALBA","AUTOTURISM","M1","CHRYSLER","CRUISER","2"
"ALBA","AUTOTURISM","M1","CHRYSLER","GRAND VOYAGER","3"
"ALBA","AUTOTURISM","M1","CHRYSLER","NEON","1"
"ALBA","AUTOTURISM","M1","CHRYSLER","PT CRUISER","2"
"ALBA","AUTOTURISM","M1","CHRYSLER","SEBRING","2"
"ALBA","AUTOTURISM","M1","CHRYSLER","VOYAGER","18"
"ALBA","AUTOTURISM","M1","CHRYSLER","","17"
"ALBA","AUTOTURISM","M1","CITROEN","AX","5"
"ALBA","AUTOTURISM","M1","CITROEN","BERLINGO","40"
"ALBA","AUTOTURISM","M1","CITROEN","BX","4"
"ALBA","AUTOTURISM","M1","CITROEN","BX 17 TD","1"
"ALBA","AUTOTURISM","M1","CITROEN","C 4","5"
"ALBA","AUTOTURISM","M1","CITROEN","C 5","1"
"ALBA","AUTOTURISM","M1","CITROEN","C-CROSSER","2"
"ALBA","AUTOTURISM","M1","CITROEN","C-ELYSEE","1"
"ALBA","AUTOTURISM","M1","CITROEN","C1","42"
"ALBA","AUTOTURISM","M1","CITROEN","C2","9"
"ALBA","AUTOTURISM","M1","CITROEN","C3","116"
"ALBA","AUTOTURISM","M1","CITROEN","C3 PLURIEL","3"
"ALBA","AUTOTURISM","M1","CITROEN","C4","104"
"ALBA","AUTOTURISM","M1","CITROEN","C4 PICASSO","5"
"ALBA","AUTOTURISM","M1","CITROEN","C5","62"
"ALBA","AUTOTURISM","M1","CITROEN","DS5","1"
"ALBA","AUTOTURISM","M1","CITROEN","EVASION","10"
"ALBA","AUTOTURISM","M1","CITROEN","JUMPER","4"
"ALBA","AUTOTURISM","M1","CITROEN","JUMPY","7"
"ALBA","AUTOTURISM","M1","CITROEN","SAX0","2"
"ALBA","AUTOTURISM","M1","CITROEN","SAXO","33"
"ALBA","AUTOTURISM","M1","CITROEN","XANTIA","26"
"ALBA","AUTOTURISM","M1","CITROEN","XSARA","56"
"ALBA","AUTOTURISM","M1","CITROEN","XSARA COUPE","1"
"ALBA","AUTOTURISM","M1","CITROEN","XSARA PICASSO","31"
"ALBA","AUTOTURISM","M1","CITROEN","ZX","12"
"ALBA","AUTOTURISM","M1","CITROEN","ZX AVANTAJE","2"
"ALBA","AUTOTURISM","M1","CITROEN","","179"
"ALBA","AUTOTURISM","M1","COMARTH","","1"
"ALBA","AUTOTURISM","M1","DACIA","1100","1"
"ALBA","AUTOTURISM","M1","DACIA","1300","5"
"ALBA","AUTOTURISM","M1","DACIA","1310","49"
"ALBA","AUTOTURISM","M1","DACIA","1310L","1"
"ALBA","AUTOTURISM","M1","DACIA","1325","1"
"ALBA","AUTOTURISM","M1","DACIA","DOKKER","11"
"ALBA","AUTOTURISM","M1","DACIA","DUSTER","143"
"ALBA","AUTOTURISM","M1","DACIA","LODGY","9"
"ALBA","AUTOTURISM","M1","DACIA","LOGAN","4298"
"ALBA","AUTOTURISM","M1","DACIA","LOGAN 1.5DCI","1"
"ALBA","AUTOTURISM","M1","DACIA","LOGAN SD","6"
"ALBA","AUTOTURISM","M1","DACIA","NOVA","2"
"ALBA","AUTOTURISM","M1","DACIA","SANDERO","329"
"ALBA","AUTOTURISM","M1","DACIA","SOLENZA","9"
"ALBA","AUTOTURISM","M1","DACIA","SUPER NOVA","5"
"ALBA","AUTOTURISM","M1","DACIA","","15409"
"ALBA","AUTOTURISM","M1","DAEWOO","CIELO","3"
"ALBA","AUTOTURISM","M1","DAEWOO","CIELO EXECUTIVE","1"
"ALBA","AUTOTURISM","M1","DAEWOO","ESPERO","5"
"ALBA","AUTOTURISM","M1","DAEWOO","KALOS","4"
"ALBA","AUTOTURISM","M1","DAEWOO","LANOS","9"
"ALBA","AUTOTURISM","M1","DAEWOO","LEGANZA","1"
"ALBA","AUTOTURISM","M1","DAEWOO","MATIZ","227"
"ALBA","AUTOTURISM","M1","DAEWOO","NEXIA","1"
"ALBA","AUTOTURISM","M1","DAEWOO","NUBIRA","4"
"ALBA","AUTOTURISM","M1","DAEWOO","NUBIRA II","3"
"ALBA","AUTOTURISM","M1","DAEWOO","TACUMA","2"
"ALBA","AUTOTURISM","M1","DAEWOO","TICO","7"
"ALBA","AUTOTURISM","M1","DAEWOO","","1808"
"ALBA","AUTOTURISM","M1","DAF","","1"
"ALBA","AUTOTURISM","M1","DAIHATSU","APPLAUSE","1"
"ALBA","AUTOTURISM","M1","DAIHATSU","CHARADE","2"
"ALBA","AUTOTURISM","M1","DAIHATSU","CUORE","11"
"ALBA","AUTOTURISM","M1","DAIHATSU","FEROZA","85"
"ALBA","AUTOTURISM","M1","DAIHATSU","GRAND MOVE","1"
"ALBA","AUTOTURISM","M1","DAIHATSU","MOVE","4"
"ALBA","AUTOTURISM","M1","DAIHATSU","SIRION","8"
"ALBA","AUTOTURISM","M1","DAIHATSU","TERIOS","36"
"ALBA","AUTOTURISM","M1","DAIHATSU","","7"
"ALBA","AUTOTURISM","M1","DATSUN","","6"
"ALBA","AUTOTURISM","M1","DODGE","AVENGER","1"
"ALBA","AUTOTURISM","M1","DODGE","CALIBER","8"
"ALBA","AUTOTURISM","M1","DODGE","NITRO","3"
"ALBA","AUTOTURISM","M1","DODGE","","6"
"ALBA","AUTOTURISM","M1","FERRARI","458","1"
"ALBA","AUTOTURISM","M1","FERRARI","F 12","1"
"ALBA","AUTOTURISM","M1","FERRARI","","1"
"ALBA","AUTOTURISM","M1","FIAT","1100D","1"
"ALBA","AUTOTURISM","M1","FIAT","1300","1"
"ALBA","AUTOTURISM","M1","FIAT","500","5"
"ALBA","AUTOTURISM","M1","FIAT","500 ABARTH","1"
"ALBA","AUTOTURISM","M1","FIAT","ALBEA","60"
"ALBA","AUTOTURISM","M1","FIAT","BARCHETTA","3"
"ALBA","AUTOTURISM","M1","FIAT","BRAVA","67"
"ALBA","AUTOTURISM","M1","FIAT","BRAVO","48"
"ALBA","AUTOTURISM","M1","FIAT","CINQUECENTO","16"
"ALBA","AUTOTURISM","M1","FIAT","COUPE","2"
"ALBA","AUTOTURISM","M1","FIAT","CROMA","6"
"ALBA","AUTOTURISM","M1","FIAT","DOBLO","61"
"ALBA","AUTOTURISM","M1","FIAT","DUCATO","12"
"ALBA","AUTOTURISM","M1","FIAT","FIAT 500","1"
"ALBA","AUTOTURISM","M1","FIAT","FIORINO PANORAMA","2"
"ALBA","AUTOTURISM","M1","FIAT","FREEMONT","1"
"ALBA","AUTOTURISM","M1","FIAT","GRANDE PUNTO","3"
"ALBA","AUTOTURISM","M1","FIAT","IDEA","4"
"ALBA","AUTOTURISM","M1","FIAT","LINEA","51"
"ALBA","AUTOTURISM","M1","FIAT","MAREA","7"
"ALBA","AUTOTURISM","M1","FIAT","MAREA WEEKEND","22"
"ALBA","AUTOTURISM","M1","FIAT","MAREA WEKEEND","2"
"ALBA","AUTOTURISM","M1","FIAT","MAREEA","8"
"ALBA","AUTOTURISM","M1","FIAT","MAREEA WEEKEND","3"
"ALBA","AUTOTURISM","M1","FIAT","MULTIPLA","6"
"ALBA","AUTOTURISM","M1","FIAT","PALIO","9"
"ALBA","AUTOTURISM","M1","FIAT","PALIO WEEKEND","14"
"ALBA","AUTOTURISM","M1","FIAT","PANDA","59"
"ALBA","AUTOTURISM","M1","FIAT","PANDA 4 X 4","2"
"ALBA","AUTOTURISM","M1","FIAT","PANDA 4X4","2"
"ALBA","AUTOTURISM","M1","FIAT","PUNTO","662"
"ALBA","AUTOTURISM","M1","FIAT","PUNTO 55","28"
"ALBA","AUTOTURISM","M1","FIAT","PUNTO 75","4"
"ALBA","AUTOTURISM","M1","FIAT","PUNTO ELX 16X","3"
"ALBA","AUTOTURISM","M1","FIAT","REGATA","2"
"ALBA","AUTOTURISM","M1","FIAT","REGATA 75","1"
"ALBA","AUTOTURISM","M1","FIAT","REGATA WEEKEND","1"
"ALBA","AUTOTURISM","M1","FIAT","SCUDO","16"
"ALBA","AUTOTURISM","M1","FIAT","SEDICI","4"
"ALBA","AUTOTURISM","M1","FIAT","SEICENTO","18"
"ALBA","AUTOTURISM","M1","FIAT","STILO","117"
"ALBA","AUTOTURISM","M1","FIAT","STILO SW","12"
"ALBA","AUTOTURISM","M1","FIAT","TEMPRA","7"
"ALBA","AUTOTURISM","M1","FIAT","TIPO","12"
"ALBA","AUTOTURISM","M1","FIAT","ULYSSE","11"
"ALBA","AUTOTURISM","M1","FIAT","UNO","9"
"ALBA","AUTOTURISM","M1","FIAT","","471"
"ALBA","AUTOTURISM","M1","FORD","A","1"
"ALBA","AUTOTURISM","M1","FORD","B-MAX","2"
"ALBA","AUTOTURISM","M1","FORD","C-MAX","14"
"ALBA","AUTOTURISM","M1","FORD","COUGAR","1"
"ALBA","AUTOTURISM","M1","FORD","COURIER","11"
"ALBA","AUTOTURISM","M1","FORD","ESCORT","446"
"ALBA","AUTOTURISM","M1","FORD","ESCORT 1.8D","6"
"ALBA","AUTOTURISM","M1","FORD","ESCORT TOURNIER","1"
"ALBA","AUTOTURISM","M1","FORD","ESCORT TURNIER","29"
"ALBA","AUTOTURISM","M1","FORD","FIESTA","914"
"ALBA","AUTOTURISM","M1","FORD","FOCUS","1659"
"ALBA","AUTOTURISM","M1","FORD","FOCUS C MAX","2"
"ALBA","AUTOTURISM","M1","FORD","FOCUS C-MAX","49"
"ALBA","AUTOTURISM","M1","FORD","FOCUS TOURNIER","14"
"ALBA","AUTOTURISM","M1","FORD","FOCUS TURNIER","126"
"ALBA","AUTOTURISM","M1","FORD","FUSION","115"
"ALBA","AUTOTURISM","M1","FORD","GALAXY","65"
"ALBA","AUTOTURISM","M1","FORD","GRAND C-MAX","1"
"ALBA","AUTOTURISM","M1","FORD","KA","262"
"ALBA","AUTOTURISM","M1","FORD","KUGA","12"
"ALBA","AUTOTURISM","M1","FORD","MAVERICK","2"
"ALBA","AUTOTURISM","M1","FORD","MONDEO","676"
"ALBA","AUTOTURISM","M1","FORD","MONDEO TOURNIER","1"
"ALBA","AUTOTURISM","M1","FORD","MONDEO TURNIER","23"
"ALBA","AUTOTURISM","M1","FORD","ORIOIN","1"
"ALBA","AUTOTURISM","M1","FORD","ORION","7"
"ALBA","AUTOTURISM","M1","FORD","PROBE","2"
"ALBA","AUTOTURISM","M1","FORD","PUMA","17"
"ALBA","AUTOTURISM","M1","FORD","S-MAX","7"
"ALBA","AUTOTURISM","M1","FORD","SCORPIO","5"
"ALBA","AUTOTURISM","M1","FORD","SIERRA","13"
"ALBA","AUTOTURISM","M1","FORD","SIERRA TURNIER","1"
"ALBA","AUTOTURISM","M1","FORD","STREET KA","2"
"ALBA","AUTOTURISM","M1","FORD","TOURNEO CONECT","2"
"ALBA","AUTOTURISM","M1","FORD","TOURNEO CONNECT","6"
"ALBA","AUTOTURISM","M1","FORD","TRANSIT","43"
"ALBA","AUTOTURISM","M1","FORD","TRANSIT 100 T 280","2"
"ALBA","AUTOTURISM","M1","FORD","TRANSIT 100T300","1"
"ALBA","AUTOTURISM","M1","FORD","TRANSIT 125T300","1"
"ALBA","AUTOTURISM","M1","FORD","TRANSIT 90T330","1"
"ALBA","AUTOTURISM","M1","FORD","TRANSIT CONNECT","4"
"ALBA","AUTOTURISM","M1","FORD","TRANSIT T300","1"
"ALBA","AUTOTURISM","M1","FORD","TRANSIT TOURNEO","2"
"ALBA","AUTOTURISM","M1","FORD","","1446"
"ALBA","AUTOTURISM","M1","FORD-CNG TECHNIK","FIESTA","1"
"ALBA","AUTOTURISM","M1","GAZ","","2"
"ALBA","AUTOTURISM","M1","GEELY","","3"
"ALBA","AUTOTURISM","M1","GEO","","1"
"ALBA","AUTOTURISM","M1","GMC","","1"
"ALBA","AUTOTURISM","M1","HONDA","ACCORD","12"
"ALBA","AUTOTURISM","M1","HONDA","ACCORD SEDAN","2"
"ALBA","AUTOTURISM","M1","HONDA","CIVIC","48"
"ALBA","AUTOTURISM","M1","HONDA","CIVIC 4D","1"
"ALBA","AUTOTURISM","M1","HONDA","CIVIC 4DR","6"
"ALBA","AUTOTURISM","M1","HONDA","CIVIC 4DR ( HYBRID )","1"
"ALBA","AUTOTURISM","M1","HONDA","CIVIC 5DR","9"
"ALBA","AUTOTURISM","M1","HONDA","CIVIC AERODECK","1"
"ALBA","AUTOTURISM","M1","HONDA","CIVIC COUPE","1"
"ALBA","AUTOTURISM","M1","HONDA","CIVIC COUPE CRX","1"
"ALBA","AUTOTURISM","M1","HONDA","CIVIC CRX","1"
"ALBA","AUTOTURISM","M1","HONDA","CONCERTO","2"
"ALBA","AUTOTURISM","M1","HONDA","CR-V","16"
"ALBA","AUTOTURISM","M1","HONDA","CRX","5"
"ALBA","AUTOTURISM","M1","HONDA","FR-V","1"
"ALBA","AUTOTURISM","M1","HONDA","HR-V 5P","1"
"ALBA","AUTOTURISM","M1","HONDA","INSIGHT","1"
"ALBA","AUTOTURISM","M1","HONDA","JAZZ","6"
"ALBA","AUTOTURISM","M1","HONDA","PRELUDE","2"
"ALBA","AUTOTURISM","M1","HONDA","","27"
"ALBA","AUTOTURISM","M1","HYUNDAI","ACCENT","341"
"ALBA","AUTOTURISM","M1","HYUNDAI","ATOS","12"
"ALBA","AUTOTURISM","M1","HYUNDAI","ATOS PRIME","6"
"ALBA","AUTOTURISM","M1","HYUNDAI","ATOS-PRIME","5"
"ALBA","AUTOTURISM","M1","HYUNDAI","COUPE","32"
"ALBA","AUTOTURISM","M1","HYUNDAI","ELANTRA","18"
"ALBA","AUTOTURISM","M1","HYUNDAI","GALLOPER","7"
"ALBA","AUTOTURISM","M1","HYUNDAI","GETZ","28"
"ALBA","AUTOTURISM","M1","HYUNDAI","GETZ GLS","1"
"ALBA","AUTOTURISM","M1","HYUNDAI","H-1","2"
"ALBA","AUTOTURISM","M1","HYUNDAI","H1","1"
"ALBA","AUTOTURISM","M1","HYUNDAI","H1 SVX","1"
"ALBA","AUTOTURISM","M1","HYUNDAI","I 30","41"
"ALBA","AUTOTURISM","M1","HYUNDAI","I 30 CW","1"
"ALBA","AUTOTURISM","M1","HYUNDAI","I10","41"
"ALBA","AUTOTURISM","M1","HYUNDAI","I20","126"
"ALBA","AUTOTURISM","M1","HYUNDAI","I30","61"
"ALBA","AUTOTURISM","M1","HYUNDAI","I40","1"
"ALBA","AUTOTURISM","M1","HYUNDAI","IX20","1"
"ALBA","AUTOTURISM","M1","HYUNDAI","IX35","31"
"ALBA","AUTOTURISM","M1","HYUNDAI","LANTRA","14"
"ALBA","AUTOTURISM","M1","HYUNDAI","LANTRA COUPE","1"
"ALBA","AUTOTURISM","M1","HYUNDAI","MATRIX","10"
"ALBA","AUTOTURISM","M1","HYUNDAI","PONY","1"
"ALBA","AUTOTURISM","M1","HYUNDAI","S COUPE","3"
"ALBA","AUTOTURISM","M1","HYUNDAI","SANTA FE","37"
"ALBA","AUTOTURISM","M1","HYUNDAI","SANTAMO","1"
"ALBA","AUTOTURISM","M1","HYUNDAI","SONATA","5"
"ALBA","AUTOTURISM","M1","HYUNDAI","SONATA/SONICA","1"
"ALBA","AUTOTURISM","M1","HYUNDAI","TERRACAN","1"
"ALBA","AUTOTURISM","M1","HYUNDAI","TRAJET","1"
"ALBA","AUTOTURISM","M1","HYUNDAI","TRAJET CRDI","2"
"ALBA","AUTOTURISM","M1","HYUNDAI","TUCSON","78"
"ALBA","AUTOTURISM","M1","HYUNDAI","VERACRUZ","1"
"ALBA","AUTOTURISM","M1","HYUNDAI","","83"
"ALBA","AUTOTURISM","M1","INFINITI","EX30D","1"
"ALBA","AUTOTURISM","M1","INFINITI","","2"
"ALBA","AUTOTURISM","M1","ISUZU","GEMINI","1"
"ALBA","AUTOTURISM","M1","ISUZU","","16"
"ALBA","AUTOTURISM","M1","IVECO","35S14 DAILY","1"
"ALBA","AUTOTURISM","M1","IVECO","","1"
"ALBA","AUTOTURISM","M1","JAGUAR","S-TYPE","4"
"ALBA","AUTOTURISM","M1","JAGUAR","S-TYPE 3.0 V6","1"
"ALBA","AUTOTURISM","M1","JAGUAR","X-TYPE","2"
"ALBA","AUTOTURISM","M1","JAGUAR","X-TYPE 2.0D","3"
"ALBA","AUTOTURISM","M1","JAGUAR","X-TYPE 2.5 V6 EXECUTIVE","2"
"ALBA","AUTOTURISM","M1","JAGUAR","XF","6"
"ALBA","AUTOTURISM","M1","JAGUAR","XJ","2"
"ALBA","AUTOTURISM","M1","JAGUAR","XK8 SPORT COUPE","1"
"ALBA","AUTOTURISM","M1","JAGUAR","","4"
"ALBA","AUTOTURISM","M1","JEEP","CHEROKEE","3"
"ALBA","AUTOTURISM","M1","JEEP","GRAND CHEROKE","1"
"ALBA","AUTOTURISM","M1","JEEP","GRAND CHEROKEE","3"
"ALBA","AUTOTURISM","M1","JEEP","WRANGLER","3"
"ALBA","AUTOTURISM","M1","JEEP","","41"
"ALBA","AUTOTURISM","M1","KIA","CARENS","9"
"ALBA","AUTOTURISM","M1","KIA","CARNIVAL","3"
"ALBA","AUTOTURISM","M1","KIA","CEE'D","22"
"ALBA","AUTOTURISM","M1","KIA","CEE`D","2"
"ALBA","AUTOTURISM","M1","KIA","CERATO","3"
"ALBA","AUTOTURISM","M1","KIA","PICANTO","9"
"ALBA","AUTOTURISM","M1","KIA","RIO","14"
"ALBA","AUTOTURISM","M1","KIA","SEPHIA","6"
"ALBA","AUTOTURISM","M1","KIA","SHUMA","3"
"ALBA","AUTOTURISM","M1","KIA","SHUMA II","7"
"ALBA","AUTOTURISM","M1","KIA","SORENTO","2"
"ALBA","AUTOTURISM","M1","KIA","SPORTAGE","20"
"ALBA","AUTOTURISM","M1","KIA","","23"
"ALBA","AUTOTURISM","M1","LADA","4X4","14"
"ALBA","AUTOTURISM","M1","LADA","NIVA","4"
"ALBA","AUTOTURISM","M1","LADA","","78"
"ALBA","AUTOTURISM","M1","LADA-VAZ","NIVA","3"
"ALBA","AUTOTURISM","M1","LADA-VAZ","","22"
"ALBA","AUTOTURISM","M1","LANCIA","DEDRA","2"
"ALBA","AUTOTURISM","M1","LANCIA","DELTA","2"
"ALBA","AUTOTURISM","M1","LANCIA","KAPPA","3"
"ALBA","AUTOTURISM","M1","LANCIA","LANCIA Y","3"
"ALBA","AUTOTURISM","M1","LANCIA","LYBRA","18"
"ALBA","AUTOTURISM","M1","LANCIA","LYBRA 1.9 JTD","1"
"ALBA","AUTOTURISM","M1","LANCIA","LYBRA SW","1"
"ALBA","AUTOTURISM","M1","LANCIA","MUSA","1"
"ALBA","AUTOTURISM","M1","LANCIA","THEMA","2"
"ALBA","AUTOTURISM","M1","LANCIA","THESIS","1"
"ALBA","AUTOTURISM","M1","LANCIA","Y","11"
"ALBA","AUTOTURISM","M1","LANCIA","Y10","1"
"ALBA","AUTOTURISM","M1","LANCIA","YPSILON","11"
"ALBA","AUTOTURISM","M1","LANCIA","Z","3"
"ALBA","AUTOTURISM","M1","LANCIA","","36"
"ALBA","AUTOTURISM","M1","LAND ROVER","DISCOVERY","1"
"ALBA","AUTOTURISM","M1","LAND ROVER","FREELANDER","45"
"ALBA","AUTOTURISM","M1","LAND ROVER","FREELANDER 2","1"
"ALBA","AUTOTURISM","M1","LAND ROVER","RANGE ROVER","3"
"ALBA","AUTOTURISM","M1","LAND ROVER","","46"
"ALBA","AUTOTURISM","M1","LEXUS","IS 220 D","2"
"ALBA","AUTOTURISM","M1","LEXUS","IS220D","1"
"ALBA","AUTOTURISM","M1","LEXUS","LS600HL","1"
"ALBA","AUTOTURISM","M1","LEXUS","RX400H","1"
"ALBA","AUTOTURISM","M1","LEXUS","SC430","1"
"ALBA","AUTOTURISM","M1","LEXUS","","1"
"ALBA","AUTOTURISM","M1","LINCOLN","","3"
"ALBA","AUTOTURISM","M1","LUAZ","","4"
"ALBA","AUTOTURISM","M1","MARUTI","ALTO","4"
"ALBA","AUTOTURISM","M1","MASERATI","GRANTURISMO SPORT","1"
"ALBA","AUTOTURISM","M1","MAZDA","121","22"
"ALBA","AUTOTURISM","M1","MAZDA","2","3"
"ALBA","AUTOTURISM","M1","MAZDA","3","8"
"ALBA","AUTOTURISM","M1","MAZDA","323","38"
"ALBA","AUTOTURISM","M1","MAZDA","323 S","3"
"ALBA","AUTOTURISM","M1","MAZDA","323C","3"
"ALBA","AUTOTURISM","M1","MAZDA","323F","21"
"ALBA","AUTOTURISM","M1","MAZDA","5","1"
"ALBA","AUTOTURISM","M1","MAZDA","6","10"
"ALBA","AUTOTURISM","M1","MAZDA","626","11"
"ALBA","AUTOTURISM","M1","MAZDA","CX-7","5"
"ALBA","AUTOTURISM","M1","MAZDA","DEMIO","9"
"ALBA","AUTOTURISM","M1","MAZDA","ECONOVAN","1"
"ALBA","AUTOTURISM","M1","MAZDA","MAZDA 2","3"
"ALBA","AUTOTURISM","M1","MAZDA","MAZDA 3","12"
"ALBA","AUTOTURISM","M1","MAZDA","MAZDA 6","12"
"ALBA","AUTOTURISM","M1","MAZDA","MAZDA CX-5","4"
"ALBA","AUTOTURISM","M1","MAZDA","MAZDA TRIBUTE","1"
"ALBA","AUTOTURISM","M1","MAZDA","MAZDA3","1"
"ALBA","AUTOTURISM","M1","MAZDA","MAZDA6","1"
"ALBA","AUTOTURISM","M1","MAZDA","MPV","1"
"ALBA","AUTOTURISM","M1","MAZDA","MX-3","1"
"ALBA","AUTOTURISM","M1","MAZDA","MX3","7"
"ALBA","AUTOTURISM","M1","MAZDA","MX5","1"
"ALBA","AUTOTURISM","M1","MAZDA","PREMACY","4"
"ALBA","AUTOTURISM","M1","MAZDA","RX-8","1"
"ALBA","AUTOTURISM","M1","MAZDA","RX8","1"
"ALBA","AUTOTURISM","M1","MAZDA","XEDOS","1"
"ALBA","AUTOTURISM","M1","MAZDA","","50"
"ALBA","AUTOTURISM","M1","MAZDA-FORD","","5"
"ALBA","AUTOTURISM","M1","MCC","SMART","12"
"ALBA","AUTOTURISM","M1","MCC","","8"
"ALBA","AUTOTURISM","M1","MERCEDES BENZ","190","4"
"ALBA","AUTOTURISM","M1","MERCEDES BENZ","190 D","2"
"ALBA","AUTOTURISM","M1","MERCEDES BENZ","190 E","1"
"ALBA","AUTOTURISM","M1","MERCEDES BENZ","190D","4"
"ALBA","AUTOTURISM","M1","MERCEDES BENZ","190E","5"
"ALBA","AUTOTURISM","M1","MERCEDES BENZ","200","1"
"ALBA","AUTOTURISM","M1","MERCEDES BENZ","200 D","2"
"ALBA","AUTOTURISM","M1","MERCEDES BENZ","200 E","1"
"ALBA","AUTOTURISM","M1","MERCEDES BENZ","200D","3"
"ALBA","AUTOTURISM","M1","MERCEDES BENZ","230 E","2"
"ALBA","AUTOTURISM","M1","MERCEDES BENZ","230CE","1"
"ALBA","AUTOTURISM","M1","MERCEDES BENZ","250 D","4"
"ALBA","AUTOTURISM","M1","MERCEDES BENZ","250D","1"
"ALBA","AUTOTURISM","M1","MERCEDES BENZ","300 D","2"
"ALBA","AUTOTURISM","M1","MERCEDES BENZ","300D","1"
"ALBA","AUTOTURISM","M1","MERCEDES BENZ","300SEL","1"
"ALBA","AUTOTURISM","M1","MERCEDES BENZ","A 140","31"
"ALBA","AUTOTURISM","M1","MERCEDES BENZ","A 160","29"
"ALBA","AUTOTURISM","M1","MERCEDES BENZ","A 160 CDI","6"
"ALBA","AUTOTURISM","M1","MERCEDES BENZ","A 170 CDI","42"
"ALBA","AUTOTURISM","M1","MERCEDES BENZ","A 180 CDI","6"
"ALBA","AUTOTURISM","M1","MERCEDES BENZ","A 190","1"
"ALBA","AUTOTURISM","M1","MERCEDES BENZ","A 200 CDI","1"
"ALBA","AUTOTURISM","M1","MERCEDES BENZ","A140","2"
"ALBA","AUTOTURISM","M1","MERCEDES BENZ","A150","2"
"ALBA","AUTOTURISM","M1","MERCEDES BENZ","A160","13"
